Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
299,Tb11.v5.0196,7.65,7.22,6324,6182,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative",PG144
300,Tb927.10.6030,7.65,7.22,6324,6182,"proteasome subunit alpha type-1, putative",PG144
301,Tb927.10.6060,7.89,7.55,6421,6377,universal minicircle sequence binding protein 2,PG145
302,Tb11.v5.0199,7.89,7.55,6421,6377,"universal minicircle sequence binding protein, putative",PG145
303,Tb927.10.6080,7.14,6.85,5927,5873,"proteasome subunit beta type-5, putative",PG146
304,Tb11.v5.0200,7.14,6.85,5927,5873,"proteasome beta 5 subunit, putative",PG146
305,Tb927.10.6110,5.25,3.89,2105,1910,"hypothetical protein, conserved",PG147
306,Tb11.v5.0203,5.25,3.89,2105,1910,"hypothetical protein, conserved",PG147
307,Tb927.10.6120,3.53,5.5,802,3354,"Peptidase M76 family, putative",PG148
308,Tb11.v5.0204,3.53,5.5,802,3354,"Peptidase M76 family, putative",PG148
309,Tb927.10.6130,5.21,3.56,2040,346,"hypothetical protein, conserved",PG149
310,Tb11.v5.0205,5.21,3.56,2040,346,"hypothetical protein, conserved",PG149
311,Tb927.10.6140,4.79,3.64,1431,1041,"phosphatidylinositolN- acetylglucosaminyltransferase subunit c, putative",PG150
312,Tb11.v5.0206,4.79,3.64,1431,1041,"phosphatidylinositolN-acetylglucosaminyltransferase, putative",PG150
313,Tb927.5.291b,5.89,3.62,3595,828,"variant surface glycoprotein (VSG)-related, putative",PG151
314,Tb11.v5.0213,5.89,3.62,3595,828,"variant surface protein (VSG), putative",PG151
315,Tb927.5.295b,6.76,6.91,5421,5939,retrotransposon hotspot (RHS) protein 1,PG152
316,Tb11.v5.0214,6.76,6.91,5421,5939,"retrotransposon hot spot (RHS) protein, putative",PG152
317,Tb927.5.309b,6.69,3.81,5327,1763,"invariant surface glycoprotein, putative",PG153
318,Tb11.v5.0216,6.69,3.81,5327,1763,"invariant surface glycoprotein, putative",PG153
319,Tb927.5.500,6.32,5.84,4603,4123,"hypothetical protein, conserved",PG154
320,Tb11.v5.0218,6.32,5.84,4603,4123,"hypothetical protein, conserved",PG154
321,Tb927.5.480,5.2,5.97,2012,4393,"hypothetical protein, conserved",PG155
322,Tb11.v5.0220,5.2,5.97,2012,4393,"hypothetical protein, conserved",PG155
323,Tb927.5.450,5.13,4.66,1897,2277,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",PG156
324,Tb11.v5.0222,5.13,4.66,1897,2277,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial, putative",PG156
325,Tb927.5.440,3.33,7.53,434,6359,"trans-sialidase, putative",PG157
326,Tb11.v5.0223,3.33,7.53,434,6359,"BNR repeat-like domain/Concanavalin A-like lectin/glucanases superfamily, putative",PG157
327,Tb927.5.430,3.48,3.55,752,272,"invariant surface glycoprotein, putative",PG158
328,Tb11.v5.0224,3.48,3.55,752,272,"invariant surface glycoprotein, putative",PG158
329,Tb927.5.410,5.7,3.62,3127,840,"invariant surface glycoprotein, putative",PG159
330,Tb11.v5.0226,5.7,3.62,3127,840,"invariant surface glycoprotein, putative",PG159
331,Tb11.v5.0228,6.65,3.55,5247,277,"75 kDa invariant surface glycoprotein, putative",PG160
332,Tb927.5.390,6.65,3.55,5247,277,"75 kDa invariant surface glycoprotein, putative",PG160
333,Tb11.v5.0230,6.04,3.73,3961,1553,"75 kDa invariant surface glycoprotein, putative",PG161
334,Tb927.5.370,6.04,3.73,3961,1553,"75 kDa invariant surface glycoprotein, putative",PG161
335,Tb927.5.360,7.17,3.64,5960,994,75 kDa invariant surface glycoprotein,PG162
336,Tb11.v5.0231,7.17,3.64,5960,994,"75 kDa invariant surface glycoprotein, putative",PG162
337,Tb927.10.5240,5.19,5.02,1986,2588,"cAMP binding protein, putative",PG163
338,Tb11.v5.0233,5.19,5.02,1986,2588,"cyclic nucleotide-binding domain containing protein, putative",PG163
339,Tb927.10.5220,3.26,6.03,165,4538,"hypothetical protein, conserved",PG164
340,Tb11.v5.0235,3.26,6.03,165,4538,"hypothetical protein, conserved",PG164
341,Tb927.10.5210,4.94,4.94,1607,2493,TFIIH basal transcription factor subunit,PG165
342,Tb11.v5.0236,4.94,4.94,1607,2493,"transcription factor Tfb2, putative",PG165
343,Tb927.10.5200,5.6,5.55,2866,3463,"hypothetical protein, conserved",PG166
344,Tb11.v5.0237,5.6,5.55,2866,3463,"hypothetical protein, conserved",PG166
345,Tb927.10.5190,3.41,4.03,652,2059,"Kinesin associated protein, putative",PG167
346,Tb11.v5.0238,3.41,4.03,652,2059,"Kinesin associated protein, putative",PG167
347,Tb927.10.5340,8.49,8.35,6596,6605,"40S ribosomal protein S18, putative",PG168
348,Tb927.10.5330,8.49,8.35,6596,6605,"40S ribosomal protein S18, putative",PG168
349,Tb11.v5.1060,8.49,8.35,6596,6605,"40S ribosomal protein S18, putative",PG168
350,Tb11.v5.0243,8.49,8.35,6596,6605,"40S ribosomal protein S18, putative",PG168
351,Tb927.10.5320,3.38,4.82,568,2376,RNA editing endoribonuclease,PG169
352,Tb11.v5.0244,3.38,4.82,568,2376,"RNA-editing complex protein, putative",PG169
353,Tb927.10.5310,5.9,5.97,3626,4418,"AMP-activated kinase, alpha 1",PG170
354,Tb11.v5.0245,5.9,5.97,3626,4418,"protein kinase, putative",PG170
355,Tb927.10.5300,7.28,7.08,6070,6076,"eukaryotic translation initiation factor 6 (eIF-6), putative",PG171
356,Tb11.v5.0246,7.28,7.08,6070,6076,"eukaryotic translation initiation factor 6, putative",PG171
357,Tb927.10.5280,5.38,5.07,2363,2662,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",PG172
358,Tb11.v5.0248,5.38,5.07,2363,2662,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",PG172
359,Tb927.10.5270,5.84,3.67,3453,1236,mitogen-activated protein kinase kinase 5,PG173
360,Tb11.v5.0249,5.84,3.67,3453,1236,"protein kinase, putative",PG173
361,Tb927.11.7310,6.09,6.37,4087,5200,"RNA binding protein, putative",PG174
362,Tb11.v5.0252,6.09,6.37,4087,5200,"RNA binding protein, putative",PG174
363,Tb927.11.7300,5.5,3.59,2617,585,"major facilitator superfamily, putative",PG175
364,Tb11.v5.0253,5.5,3.59,2617,585,"major facilitator superfamily, putative",PG175
365,Tb927.11.7290,6.24,5.59,4419,3541,"pantothenate kinase subunit, putative",PG176
366,Tb11.v5.0254,6.24,5.59,4419,3541,"pantothenate kinase subunit, putative",PG176
367,Tb927.11.7280,6.33,3.71,4617,1439,"DNA-direcetd RNA polymerase II, subunit 9, putative",PG177
368,Tb11.v5.0255,6.33,3.71,4617,1439,"DNA-directed RNA polymerase II, subunit 9, putative",PG177
369,Tb927.11.7270,7.25,6.32,6042,5132,"proteasome beta 3 subunit, putative",PG178
370,Tb11.v5.0256,7.25,6.32,6042,5132,"proteasome beta 3 subunit, putative",PG178
371,Tb927.11.7250,3.59,5.91,852,4289,"hypothetical protein, conserved",PG179
372,Tb11.v5.0257,3.59,5.91,852,4289,"hypothetical protein, conserved",PG179
373,Tb927.11.7240,6.59,5.87,5150,4204,nexin-dynein regulatory complex 2,PG180
374,Tb11.v5.0258,6.59,5.87,5150,4204,"Sperm tail/Sperm tail C-terminal domain containing protein, putative",PG180
375,Tb927.7.4480,8.0,7.92,6461,6514,"adenosine 5'-monophosphoramidase, putative",PG181
376,Tb11.v5.0261,8.0,7.92,6461,6514,"adenosine 5'-monophosphoramidase, putative",PG181
377,Tb927.7.4490,5.45,4.75,2515,2329,"hypothetical protein, conserved",PG182
378,Tb11.v5.0262,5.45,4.75,2515,2329,"hypothetical protein, conserved",PG182
379,Tb927.7.4500,7.66,6.55,6328,5505,"PX domain containing protein, putative",PG183
380,Tb11.v5.0263,7.66,6.55,6328,5505,"PX domain containing protein, putative",PG183
381,Tb927.7.4510,6.01,5.75,3872,3887,"Domain of unknown function (DUF4201), putative",PG184
382,Tb11.v5.0264,6.01,5.75,3872,3887,"Domain of unknown function (DUF4201), putative",PG184
383,Tb927.7.4520,8.33,7.44,6568,6300,"Thioredoxin-like, putative",PG185
384,Tb11.v5.0265,8.33,7.44,6568,6300,"Thioredoxin-like, putative",PG185
385,Tb11.v5.0267,5.35,3.99,2308,2029,"hypothetical protein, conserved",PG186
386,Tb927.7.4540,5.35,3.99,2308,2029,"hypothetical protein, conserved",PG186
387,Tb927.7.4550,6.67,7.15,5287,6129,Mitochondrial ribosomal protein L7/L12,PG187
388,Tb11.v5.0268,6.67,7.15,5287,6129,"60S ribosomal protein-like, putative",PG187
389,Tb927.7.4560,5.45,3.74,2510,1557,Histone acetyltransferase 1,PG188
390,Tb11.v5.0269,5.45,3.74,2510,1557,"histone acetyltransferase, putative",PG188
391,Tb927.7.4570,7.83,7.57,6394,6385,inosine-guanine nucleoside hydrolase,PG189
392,Tb11.v5.0270,7.83,7.57,6394,6385,"nucleoside hydrolase, putative",PG189
393,Tb927.10.6350,6.54,6.08,5073,4642,trypanin,PG190
394,Tb11.v5.0271,6.54,6.08,5073,4642,"trypanin, putative",PG190
395,Tb927.10.6340,5.44,3.98,2507,2014,"hypothetical protein, conserved",PG191
396,Tb11.v5.0272,5.44,3.98,2507,2014,"hypothetical protein, conserved",PG191
397,Tb927.10.6330,5.73,3.99,3195,2025,kinetoplastid kinetochore protein 1,PG192
398,Tb11.v5.0273,5.73,3.99,3195,2025,"hypothetical protein, conserved",PG192
399,Tb927.10.6320,5.82,5.45,3397,3269,"CBF/Mak21 family, putative",PG193
400,Tb11.v5.0274,5.82,5.45,3397,3269,"CBF/Mak21 family, putative",PG193
401,Tb927.10.6310,6.81,6.39,5483,5248,"major vault protein, putative",PG194
402,Tb11.v5.0275,6.81,6.39,5483,5248,"major vault protein, putative",PG194
403,Tb927.10.6300,4.81,6.17,1445,4834,Mitochondrial ribosomal protein S5,PG195
404,Tb11.v5.0276,4.81,6.17,1445,4834,"Ribosomal protein S5, C-terminal domain containing protein, putative",PG195
405,Tb927.10.6290,6.06,5.68,4015,3724,"ATP-dependent DEAD/H RNA helicase, putative",PG196
406,Tb11.v5.0277,6.06,5.68,4015,3724,"ATP-dependent DEAD/H RNA helicase, putative",PG196
407,Tb927.10.6280,5.21,3.53,2033,130,"N-terminal glutamine amidase, putative",PG197
408,Tb11.v5.0278,5.21,3.53,2033,130,"N-terminal glutamine amidase, putative",PG197
409,Tb927.5.340,3.5,3.9,773,1919,"expression site-associated gene 5 (ESAG5) protein, putative",PG198
410,Tb11.v5.0282,3.5,3.9,773,1919,"expression site-associated gene (ESAG) protein, putative",PG198
411,Tb927.11.12770,5.07,4.09,1785,2099,"ubiquitin ligase, putative",PG199
412,Tb11.v5.0289,5.07,4.09,1785,2099,"ubiquitin ligase, putative",PG199
413,Tb927.11.12760,3.19,3.51,18,65,"hypothetical protein, conserved",PG200
414,Tb11.v5.0290,3.19,3.51,18,65,"hypothetical protein, conserved",PG200
415,Tb927.11.12750,6.42,3.77,4843,1666,cleavage and polyadenylation specificity factor 30 kDa subunit,PG201
416,Tb11.v5.0291,6.42,3.77,4843,1666,"cleavage and polyadenylation specificity factor 30 kDa subunit, putative",PG201
417,Tb927.10.15930,5.65,4.78,2999,2345,"pdz domain containing protein, putative",PG202
418,Tb11.v5.0303,5.65,4.78,2999,2345,"pdz domain containing protein, putative",PG202
419,Tb927.10.15950,5.44,5.84,2495,4126,TATA-box-binding protein,PG203
420,Tb11.v5.0305,5.44,5.84,2495,4126,"TFIID-like protein, putative",PG203
421,Tb927.10.8450,3.31,3.64,371,1044,glucose transporter 1E,PG204
422,Tb11.v5.0310,3.31,3.64,371,1044,"THT1 - hexose transporter, putative",PG204
423,Tb927.1.1470,4.42,6.16,1116,4830,"conserved protein, unknown function",PG205
424,Tb11.v5.0315,4.42,6.16,1116,4830,"hypothetical protein, conserved",PG205
425,Tb11.v5.0325,6.4,5.85,4786,4137,"retrotransposon hot spot (RHS) protein, putative",PG206
426,Tb11.v5.0326,6.04,5.37,3960,3142,"retrotransposon hot spot (RHS) protein, putative",PG207
427,Tb927.10.8440,7.64,3.83,6323,1806,glucose transporter 1B,PG208
428,Tb11.v5.0330,7.64,3.83,6323,1806,"THT1 - hexose transporter, putative",PG208
429,Tb927.10.8480,7.64,3.83,6323,1806,"glucose transporter, putative",PG208
430,Tb927.10.8470,7.64,3.83,6323,1806,"glucose transporter, putative",PG208
431,Tb927.10.8460,7.64,3.83,6323,1806,"glucose transporter, putative",PG208
432,Tb11.v5.0309,7.64,3.83,6323,1806,"THT1 - hexose transporter, putative",PG208
433,Tb11.v5.0308,7.64,3.83,6323,1806,"THT1 - hexose transporter, putative",PG208
434,Tb11.v5.0307,7.64,3.83,6323,1806,"THT1 - hexose transporter, putative",PG208
435,Tb927.10.8530,7.27,7.2,6062,6167,glucose transporter 2A,PG209
436,Tb927.10.8520,7.27,7.2,6062,6167,"glucose transporter, putative",PG209
437,Tb927.10.8510,7.27,7.2,6062,6167,"glucose transporter, putative",PG209
438,Tb927.10.8500,7.27,7.2,6062,6167,"glucose transporter, putative",PG209
439,Tb927.10.8490,7.27,7.2,6062,6167,"glucose transporter, putative",PG209
440,Tb11.v5.0332,7.27,7.2,6062,6167,"THT2A - glucose transporter, putative",PG209
441,Tb11.v5.0331,7.27,7.2,6062,6167,"THT1 - hexose transporter, putative",PG209
442,Tb11.v5.0333,7.27,7.2,6062,6167,"THT1 - hexose transporter, putative, fragment",PG209
443,Tb927.10.5090,4.94,3.56,1615,366,Enriched in surface-labeled proteome protein 18,PG210
444,Tb11.v5.0338,4.94,3.56,1615,366,"hypothetical protein, conserved",PG210
445,Tb927.10.5070,5.55,3.51,2724,64,"ribonuclease H, putative",PG211
446,Tb11.v5.0340,5.55,3.51,2724,64,"ribonuclease HII, putative",PG211
447,Tb927.10.5060,5.47,3.52,2550,118,"Protein of unknown function (DUF3592), putative",PG212
448,Tb11.v5.0341,5.47,3.52,2550,118,"Protein of unknown function (DUF3592), putative",PG212
449,Tb927.10.5040,6.89,6.39,5618,5242,"chaperone protein DnaJ, putative",PG213
450,Tb11.v5.0342,6.89,6.39,5618,5242,"chaperone protein DnaJ, putative",PG213
451,Tb927.1.1240,6.46,6.83,4920,5850,"cytidine triphosphate synthase, putative",PG214
452,Tb11.v5.0356,6.46,6.83,4920,5850,"cytidine triphosphate synthase, putative",PG214
453,Tb927.1.1270,3.37,6.2,554,4922,"homocysteine S-methyltransferase, putative",PG215
454,Tb11.v5.0357,3.37,6.2,554,4922,"homocysteine S-methyltransferase, putative",PG215
455,Tb11.v5.0364,5.89,3.57,3579,395,"hypothetical protein, conserved",PG216
456,Tb11.v5.0365,7.05,6.89,5817,5919,"hypothetical protein, conserved",PG217
457,Tb11.v5.0366,5.9,5.68,3605,3733,"hypothetical protein, conserved",PG218
458,Tb927.1.1310,4.73,3.7,1363,1392,"transmembrane protein, conserved",PG219
459,Tb11.v5.0372,4.73,3.7,1363,1392,"hypothetical protein, conserved",PG219
460,Tb927.1.1300,3.2,3.61,48,760,"hypothetical transmembrane protein, conserved",PG220
461,Tb11.v5.0373,3.2,3.61,48,760,"hypothetical protein, conserved",PG220
462,Tb927.1.1130,5.17,5.34,1970,3067,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative",PG221
463,Tb11.v5.0384,5.17,5.34,1970,3067,"glycerol-3-phosphate dehydrogenase (FAD-dependent),putative",PG221
464,Tb927.11.1180,6.69,5.5,5329,3357,"cdc2-related kinase 6, putative",PG222
465,Tb11.v5.0387,6.69,5.5,5329,3357,"cell-division control protein 2 homolog 6, putative",PG222
466,Tb927.11.1190,3.63,3.65,879,1142,"Ring finger domain/PHD-finger, putative",PG223
467,Tb11.v5.0388,3.63,3.65,879,1142,"Ring finger domain/PHD-finger, putative",PG223
468,Tb927.1.1370,5.96,5.74,3757,3864,"rRNA biogenesis protein, putative",PG224
469,Tb11.v5.0391,5.96,5.74,3757,3864,"rRNA biogenesis protein, putative",PG224
470,Tb11.v5.0394,5.06,3.6,1769,729,"hypothetical protein, conserved",PG225
471,Tb927.10.16170,5.43,4.06,2464,2085,"potassium voltage-gated channel, putative",PG226
472,Tb11.v5.0396,5.43,4.06,2464,2085,"potassium voltage-gated channel, putative",PG226
473,Tb927.10.16150,6.16,6.38,4221,5227,"ATP-dependent zinc metallopeptidase, putative",PG227
474,Tb11.v5.0397,6.16,6.38,4221,5227,"ATP-dependent zinc metallopeptidase, putative",PG227
475,Tb11.v5.0402,5.26,3.63,2134,921,"BarP protein, putative",PG228
476,Tb927.9.15580,5.26,3.63,2134,921,BARP protein,PG228
477,Tb11.v5.0405,3.24,3.5,129,58,"50S ribosome-binding GTPase, putative",PG229
478,Tb927.11.16990,3.24,3.5,129,58,Mitoribosomal LSU assembly factor 17,PG229
479,Tb11.v5.0406,5.82,3.59,3407,559,"glycerol uptake protein, putative",PG230
480,Tb927.10.15910,5.82,3.59,3407,559,Glycerol uptake protein 1,PG230
481,Tb11.v5.0301,5.82,3.59,3407,559,"glycerol uptake protein, putative",PG230
482,Tb927.10.540,7.92,7.78,6435,6470,"ATP-dependent RNA helicase SUB2, putative",PG231
483,Tb11.v5.0414,7.92,7.78,6435,6470,"ATP-dependent DEAD/H RNA helicase, putative",PG231
484,Tb927.10.14490,7.64,7.55,6320,6374,"hypothetical protein, conserved",PG232
485,Tb11.v5.0420,7.64,7.55,6320,6374,"hypothetical protein, conserved",PG232
486,Tb927.5.350,4.89,3.52,1540,93,"75 kDa invariant surface glycoprotein, putative",PG233
487,Tb11.v5.0421,4.89,3.52,1540,93,"75 kDa invariant surface glycoprotein, putative",PG233
488,Tb927.5.400,4.89,3.52,1540,93,"75 kDa invariant surface glycoprotein, putative",PG233
489,Tb11.v5.0227,4.89,3.52,1540,93,"75 kDa invariant surface glycoprotein, putative",PG233
490,Tb11.v5.0422,6.11,6.04,4129,4564,"SET domain containing protein, putative",PG234
491,Tb927.10.4600,6.11,6.04,4129,4564,predicted SET domain protein,PG234
492,Tb927.1.1640,5.65,3.69,2995,1367,"hypothetical protein, conserved",PG235
493,Tb11.v5.0426,5.65,3.69,2995,1367,"hypothetical protein, conserved",PG235
494,Tb927.10.15850,6.63,6.45,5226,5357,Peroxisome biogenesis factor 12,PG236
495,Tb11.v5.0427,6.63,6.45,5226,5357,"peroxisome assembly protein, putative",PG236
496,Tb927.10.15390,5.81,5.86,3366,4187,Flagellum attachment zone protein 7,PG237
497,Tb11.v5.0434,5.81,5.86,3366,4187,"kinesin, putative",PG237
498,Tb927.11.3650,7.91,7.31,6429,6250,"adenylosuccinate synthetase, putative",PG238
499,Tb11.v5.0435,7.91,7.31,6429,6250,"adenylosuccinate synthetase, putative",PG238
500,Tb927.1.1030,5.5,5.34,2620,3083,Nucleolar protein 49,PG239
501,Tb11.v5.0436,5.5,5.34,2620,3083,"Leucine Rich Repeat, putative",PG239
502,Tb927.10.10310,5.16,3.85,1955,1835,"hypothetical protein, conserved",PG240
503,Tb11.v5.0446,5.16,3.85,1955,1835,"hypothetical protein, conserved",PG240
504,Tb927.1.1560,7.06,6.63,5831,5610,"vesicular-fusion protein nsf, putative",PG241
505,Tb11.v5.0464,7.06,6.63,5831,5610,"vesicular-fusion protein nsf, putative",PG241
506,Tb927.10.15650,3.41,5.79,646,3993,Mitoribosomal SSU assembly factor 11,PG242
507,Tb11.v5.0465,3.41,5.79,646,3993,"tRNA pseudouridine synthase A-like protein, putative",PG242
508,Tb11.v5.0468,6.42,6.53,4832,5464,"alpha tubulin, putative",PG243
509,Tb927.1.2390,9.5,9.05,6642,6641,beta tubulin,PG244
510,Tb927.1.2370,9.5,9.05,6642,6641,beta tubulin,PG244
511,Tb927.1.2350,9.5,9.05,6642,6641,beta tubulin,PG244
512,Tb927.1.2330,9.5,9.05,6642,6641,beta tubulin,PG244
513,Tb11.v5.0469,9.5,9.05,6642,6641,"beta tubulin, putative",PG244
514,Tb927.1.2410,9.5,9.05,6642,6641,"beta tubulin, pseudogene",PG244
515,Tb927.3.3290,5.8,5.86,3340,4170,"protein kinase, putative",PG245
516,Tb11.v5.0474,5.8,5.86,3340,4170,"protein kinase, putative",PG245
517,Tb11.v5.0477,3.41,3.57,643,425,"TPR repeat, putative",PG246
518,Tb11.v5.0480,6.85,6.04,5547,4567,"DNA-directed RNA polymerase, alpha subunit, putative",PG247
519,Tb927.10.15370,6.85,6.04,5547,4567,"DNA-directed RNA polymerases I and III subunit RPAC1, putative",PG247
520,Tb927.10.15380,5.66,5.82,3022,4080,"U3 snoRNA-associated protein UTP11, putative",PG248
521,Tb11.v5.0481,5.66,5.82,3022,4080,"U3 snoRNA-associated protein UTP11, putative",PG248
522,Tb11.v5.0482,3.33,5.34,450,3084,"hypothetical protein, conserved",PG249
523,Tb927.11.2720,3.33,5.34,450,3084,"hypothetical protein, conserved",PG249
524,Tb11.v5.0487,6.23,3.59,4386,562,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",PG250
525,Tb927.10.1200,6.23,3.59,4386,562,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",PG250
526,Tb11.v5.0489,6.18,5.68,4274,3742,"retrotransposon hot spot (RHS) protein, putative",PG251
527,Tb11.v5.0493,5.13,5.42,1907,3211,"kinesin K39, putative",PG252
528,Tb927.7.3830,5.13,5.42,1907,3211,"kinesin K39, putative",PG252
529,Tb927.10.660,5.89,6.81,3590,5821,"2-oxoisovalerate dehydrogenase alpha subunit, putative",PG253
530,Tb11.v5.0500,5.89,6.81,3590,5821,"2-oxoisovalerate dehydrogenase alpha subunit, putative",PG253
531,Tb927.10.3940,8.33,8.07,6571,6555,"40S ribosomal protein S3A, putative",PG254
532,Tb11.v5.0501,8.33,8.07,6571,6555,"40S ribosomal protein S3A, putative",PG254
533,Tb927.10.3920,6.59,6.02,5149,4515,"hypothetical protein, conserved",PG255
534,Tb11.v5.0502,6.59,6.02,5149,4515,"hypothetical protein, conserved",PG255
535,Tb11.v5.0507,5.72,3.62,3185,894,"hypothetical protein, conserved",PG256
536,Tb927.10.15470,5.72,3.62,3185,894,"hypothetical protein, conserved",PG256
537,Tb927.10.2180,5.48,3.76,2591,1653,"Rtr1/RPAP2 family, putative",PG257
538,Tb11.v5.0512,5.48,3.76,2591,1653,"Rtr1/RPAP2 family, putative",PG257
539,Tb927.10.6880,7.97,7.24,6451,6199,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic",PG258
540,Tb11.v5.0516,7.97,7.24,6451,6199,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic, putative",PG258
541,Tb11.v5.0517,5.13,3.66,1911,1207,"hypothetical protein, conserved",PG259
542,Tb927.11.4050,5.13,3.66,1911,1207,"hypothetical protein, conserved",PG259
543,Tb927.1.780,5.98,5.16,3810,2773,leucine-rich repeat-containing protein,PG260
544,Tb11.v5.0523,5.98,5.16,3810,2773,"hypothetical protein, conserved",PG260
545,Tb927.10.16110,6.97,6.34,5723,5162,component of motile flagella 1,PG261
546,Tb11.v5.0527,6.97,6.34,5723,5162,"WD domain, G-beta repeat, putative",PG261
547,Tb927.10.5620,9.38,8.57,6640,6628,"fructose-bisphosphate aldolase, glycosomal",PG262
548,Tb11.v5.0531,9.38,8.57,6640,6628,"fructose-bisphosphate aldolase, glycosomal, putative",PG262
549,Tb11.v5.0537,7.73,7.81,6347,6487,"polyubiquitin, putative",PG263
550,Tb927.8.5010,8.65,8.33,6613,6602,Paraflagellar rod protein 2-5,PG264
